category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	term	ontology	fdr
GO:0045201	1.00000000001125	0.7919664224362158	0	3	maintenance of neuroblast polarity	BP	1.0
GO:0070611	1.0000000000112785	0.8559468670578628	0	2	histone methyltransferase activity (H3-R2 specific)	MF	1.0
GO:0019781	1.000000000011279	0.8515488448755768	0	2	NEDD8 activating enzyme activity	MF	1.0
GO:0034457	1.000000000011291	0.8198172815384314	0	3	Mpp10 complex	CC	1.0
GO:0017150	1.0000000000113025	0.7243753446882202	0	4	tRNA dihydrouridine synthase activity	MF	1.0
GO:0006695	1.0000000000113252	0.8576865905789316	0	2	cholesterol biosynthetic process	BP	1.0
GO:0045787	1.0000000000113844	0.7345379034962072	0	5	positive regulation of cell cycle	BP	1.0
GO:0035263	1.0000000000113975	0.6842706627116082	0	5	genital disc sexually dimorphic development	BP	1.0
GO:0043405	1.0000000000114255	0.849464547137629	0	2	regulation of MAP kinase activity	BP	1.0
GO:0035090	1.0000000000114744	0.7879055433759663	0	3	maintenance of apical/basal cell polarity	BP	1.0
GO:0008579	1.0000000000115334	0.8494645471375208	0	2	JUN kinase phosphatase activity	MF	1.0
GO:0032784	1.0000000000115552	0.8699691542976166	0	2	regulation of DNA-templated transcription, elongation	BP	1.0
GO:0005850	1.0000000000115818	0.7943135959217611	0	3	eukaryotic translation initiation factor 2 complex	CC	1.0
GO:0051101	1.0000000000116116	0.7841381503010096	0	3	regulation of DNA binding	BP	1.0
GO:0071539	1.0000000000116116	0.7841381503010096	0	3	protein localization to centrosome	BP	1.0
GO:0097550	1.0000000000116116	0.7841381503010096	0	3	transcription preinitiation complex	CC	1.0
GO:0030891	1.0000000000116187	0.8651592043287479	0	2	VCB complex	CC	1.0
GO:0005471	1.0000000000116298	0.854428294440498	0	2	ATP:ADP antiporter activity	MF	1.0
GO:0140021	1.0000000000116298	0.854428294440498	0	2	mitochondrial ADP transmembrane transport	BP	1.0
GO:1990544	1.0000000000116298	0.854428294440498	0	2	mitochondrial ATP transmembrane transport	BP	1.0
GO:1900264	1.0000000000116742	0.7531340090895452	0	4	positive regulation of DNA-directed DNA polymerase activity	BP	1.0
GO:0016971	1.0000000000117044	0.669763630256579	0	5	flavin-linked sulfhydryl oxidase activity	MF	1.0
GO:0061541	1.000000000011714	0.6643567405735916	0	5	rhabdomere morphogenesis	BP	1.0
GO:0005761	1.0000000000117384	0.7880769624536027	0	5	mitochondrial ribosome	CC	1.0
GO:0043541	1.0000000000117384	0.8393052716299447	0	3	UDP-N-acetylglucosamine transferase complex	CC	1.0
GO:0002031	1.0000000000117697	0.7226360839137969	0	4	G protein-coupled receptor internalization	BP	1.0
GO:0016571	1.0000000000117986	0.7596208492603653	0	4	histone methylation	BP	1.0
GO:0004660	1.0000000000118026	0.855939037972022	0	2	protein farnesyltransferase activity	MF	1.0
GO:0005965	1.0000000000118026	0.855939037972022	0	2	protein farnesyltransferase complex	CC	1.0
GO:0018343	1.0000000000118026	0.855939037972022	0	2	protein farnesylation	BP	1.0
GO:0016589	1.0000000000118106	0.672531577715956	0	5	NURF complex	CC	1.0
GO:0048678	1.0000000000118145	0.6759468443325076	0	5	response to axon injury	BP	1.0
GO:0033455	1.0000000000118165	0.9808806715654024	0	3	GCA codon-amino acid adaptor activity	MF	1.0
GO:0008417	1.0000000000118385	0.8260482524957606	0	3	fucosyltransferase activity	MF	1.0
GO:0061321	1.0000000000118392	0.7312796530452005	0	4	garland nephrocyte differentiation	BP	1.0
GO:0140268	1.0000000000118516	0.7906673793768165	0	3	endoplasmic reticulum-plasma membrane contact site	CC	1.0
GO:0001932	1.0000000000118616	0.6643312165289916	0	5	regulation of protein phosphorylation	BP	1.0
GO:0060050	1.0000000000119091	0.7842168902083784	0	3	positive regulation of protein glycosylation	BP	1.0
GO:0106417	1.0000000000119469	0.7891336260750683	0	3			1.0
GO:0031053	1.0000000000119873	0.6896408692539445	0	5	primary miRNA processing	BP	1.0
GO:0043047	1.000000000011988	0.6827313643310963	0	5	single-stranded telomeric DNA binding	MF	1.0
GO:0042721	1.0000000000119917	0.895821076372371	0	2	TIM22 mitochondrial import inner membrane insertion complex	CC	1.0
GO:0140284	1.000000000011996	0.7897622084216358	0	3	endoplasmic reticulum-endosome membrane contact site	CC	1.0
GO:0004017	1.0000000000120297	0.7101570881954502	0	5	adenylate kinase activity	MF	1.0
GO:0006880	1.0000000000120515	0.8172630675900291	0	3	intracellular sequestering of iron ion	BP	1.0
GO:0070989	1.0000000000120657	0.8633269976510863	0	2	oxidative demethylation	BP	1.0
GO:0071986	1.0000000000121272	0.7608368265635884	0	5	Ragulator complex	CC	1.0
GO:0004518	1.0000000000121294	0.7283921020160685	0	4	nuclease activity	MF	1.0
GO:0007147	1.0000000000121319	0.7832771051529214	0	3	female meiosis II	BP	1.0
GO:0098958	1.0000000000121476	0.8515545841068277	0	2	retrograde axonal transport of mitochondrion	BP	1.0
GO:0043418	1.0000000000121734	0.8500042591071018	0	2	homocysteine catabolic process	BP	1.0
GO:0003985	1.0000000000122393	0.7890073242677816	0	3	acetyl-CoA C-acetyltransferase activity	MF	1.0
GO:0033206	1.0000000000122489	0.8335160154643209	0	3	meiotic cytokinesis	BP	1.0
GO:0000395	1.0000000000123368	0.8078253569849787	0	3	mRNA 5'-splice site recognition	BP	1.0
GO:0017070	1.0000000000123417	0.6743022023746603	0	5	U6 snRNA binding	MF	1.0
GO:0006490	1.000000000012344	0.7237171357821008	0	4	oligosaccharide-lipid intermediate biosynthetic process	BP	1.0
GO:0060386	1.0000000000123466	0.8543203055300136	0	2	synapse assembly involved in innervation	BP	1.0
GO:0003842	1.000000000012351	0.7824265750515343	0	3	1-pyrroline-5-carboxylate dehydrogenase activity	MF	1.0
GO:0048056	1.0000000000123574	0.7209650994172637	0	4	R3/R4 cell differentiation	BP	1.0
GO:0001954	1.0000000000123634	0.8493983666393737	0	2	positive regulation of cell-matrix adhesion	BP	1.0
GO:0110125	1.0000000000123634	0.8493983666393737	0	2	negative regulation of myotube cell migration	BP	1.0
GO:0045943	1.000000000012369	0.6643526578830707	0	5	positive regulation of transcription by RNA polymerase I	BP	1.0
GO:0015990	1.0000000000123779	0.6989196078519131	0	5	electron transport coupled proton transport	BP	1.0
GO:0001540	1.0000000000123859	0.7827079467101371	0	3	amyloid-beta binding	MF	1.0
GO:0001522	1.0000000000124039	0.7300978053218543	0	4	pseudouridine synthesis	BP	1.0
GO:0018126	1.0000000000124298	0.84948554773632	0	2	protein hydroxylation	BP	1.0
GO:0035089	1.0000000000124414	0.8570753712752113	0	2	establishment of apical/basal cell polarity	BP	1.0
GO:0030667	1.0000000000124434	0.6644125200994949	0	5	secretory granule membrane	CC	1.0
GO:0006067	1.0000000000124678	0.8513277738762871	0	2	ethanol metabolic process	BP	1.0
GO:0050811	1.0000000000124776	0.8414991446399893	0	3	GABA receptor binding	MF	1.0
GO:0070417	1.0000000000125004	0.8004997039860774	0	3	cellular response to cold	BP	1.0
GO:0004348	1.0000000000125264	0.7826463929643237	0	3	glucosylceramidase activity	MF	1.0
GO:0006680	1.0000000000125264	0.7826463929643237	0	3	glucosylceramide catabolic process	BP	1.0
GO:0035970	1.0000000000125264	0.6807038342341006	0	5	peptidyl-threonine dephosphorylation	BP	1.0
GO:0036042	1.0000000000125526	0.8537330194683947	0	5	long-chain fatty acyl-CoA binding	MF	1.0
GO:0071595	1.000000000012568	0.815246088254954	0	3	Nem1-Spo7 phosphatase complex	CC	1.0
GO:0051571	1.0000000000125682	0.8506600221484885	0	2	positive regulation of histone H3-K4 methylation	BP	1.0
GO:0045905	1.0000000000125921	0.8737161152095952	0	2	positive regulation of translational termination	BP	1.0
GO:1905818	1.0000000000126035	0.8540024827469768	0	2	regulation of chromosome separation	BP	1.0
GO:0006622	1.0000000000126281	0.6647315970200671	0	5	protein targeting to lysosome	BP	1.0
GO:0000963	1.0000000000126352	0.6643823357973749	0	5	mitochondrial RNA processing	BP	1.0
GO:0034982	1.0000000000126443	0.7307185859029214	0	4	mitochondrial protein processing	BP	1.0
GO:0042998	1.0000000000126943	0.7828110221564731	0	3	positive regulation of Golgi to plasma membrane protein transport	BP	1.0
GO:0016578	1.0000000000127223	0.8698644836192274	0	3	histone deubiquitination	BP	1.0
GO:0140567	1.0000000000127545	0.7895860417454783	0	3	transmembrane protein dislocase activity	MF	1.0
GO:0000469	1.0000000000127902	0.8235424917467099	0	3	cleavage involved in rRNA processing	BP	1.0
GO:0031151	1.0000000000128275	0.8054301922144488	0	3	histone methyltransferase activity (H3-K79 specific)	MF	1.0
GO:2000677	1.0000000000128275	0.8054301922144488	0	3	regulation of transcription regulatory region DNA binding	BP	1.0
GO:0002011	1.000000000012863	0.7845204183129749	0	3	morphogenesis of an epithelial sheet	BP	1.0
GO:0071889	1.000000000012863	0.7845204183129749	0	3	14-3-3 protein binding	MF	1.0
GO:0072091	1.000000000012863	0.7845204183129749	0	3	regulation of stem cell proliferation	BP	1.0
GO:0010459	1.0000000000128844	0.80517170091385	0	3	negative regulation of heart rate	BP	1.0
GO:0000254	1.000000000012915	0.8671330014933085	0	2	C-4 methylsterol oxidase activity	MF	1.0
GO:2000767	1.0000000000129663	0.6649527851781781	0	5	positive regulation of cytoplasmic translation	BP	1.0
GO:0055117	1.0000000000129776	0.8840781184601118	0	2	regulation of cardiac muscle contraction	BP	1.0
GO:0071209	1.0000000000130105	0.8961420881912547	0	2	U7 snRNA binding	MF	1.0
GO:2001056	1.0000000000130225	0.735807749216437	0	4	positive regulation of cysteine-type endopeptidase activity	BP	1.0
GO:0036059	1.000000000013037	0.7614144004276485	0	4	nephrocyte diaphragm assembly	BP	1.0
GO:0006434	1.0000000000130576	0.8492221419473996	0	2	seryl-tRNA aminoacylation	BP	1.0
GO:0032095	1.0000000000131024	0.8146072694196594	0	3	regulation of response to food	BP	1.0
GO:0034709	1.0000000000131086	0.8742505913817878	0	2	methylosome	CC	1.0
GO:0019732	1.0000000000131166	0.8244885297460668	0	5	antifungal humoral response	BP	1.0
GO:0046922	1.0000000000131268	0.8524272059726	0	2	peptide-O-fucosyltransferase activity	MF	1.0
GO:0071108	1.0000000000131342	0.6751575344788114	0	5	protein K48-linked deubiquitination	BP	1.0
GO:0004534	1.0000000000131812	0.7864138666884126	0	3	5'-3' exoribonuclease activity	MF	1.0
GO:0070189	1.0000000000131828	0.7264783741308124	0	4	kynurenine metabolic process	BP	1.0
GO:0048029	1.0000000000131903	0.7886328258775724	0	3	monosaccharide binding	MF	1.0
GO:0030133	1.0000000000132183	0.736869849782207	0	4	transport vesicle	CC	1.0
GO:0006817	1.000000000013225	0.7717264580534317	0	4	phosphate ion transport	BP	1.0
GO:0016036	1.000000000013225	0.7717264580534317	0	4	cellular response to phosphate starvation	BP	1.0
GO:0004140	1.000000000013233	0.8663004445761983	0	2	dephospho-CoA kinase activity	MF	1.0
GO:0061724	1.0000000000132396	0.723209413505669	0	4	lipophagy	BP	1.0
GO:0005784	1.000000000013247	0.8036848716286831	0	4	Sec61 translocon complex	CC	1.0
GO:0008287	1.0000000000132525	0.8640710623378612	0	2	protein serine/threonine phosphatase complex	CC	1.0
GO:0072593	1.0000000000132716	0.6876186905122151	0	5	reactive oxygen species metabolic process	BP	1.0
GO:0051019	1.0000000000133307	0.7209660877824553	0	4	mitogen-activated protein kinase binding	MF	1.0
GO:0009269	1.0000000000133336	0.7945136160719135	0	3	response to desiccation	BP	1.0
GO:0034455	1.0000000000133693	0.7824467693573803	0	3	t-UTP complex	CC	1.0
GO:0036258	1.0000000000134002	0.8650196063726673	0	2	multivesicular body assembly	BP	1.0
GO:0022851	1.0000000000134026	0.7824583905062455	0	3	GABA-gated chloride ion channel activity	MF	1.0
GO:0042248	1.0000000000134164	0.85161620713793	0	2	maintenance of polarity of follicular epithelium	BP	1.0
GO:0098527	1.0000000000134204	0.7877860744638968	0	3	neuromuscular junction of somatic muscle	CC	1.0
GO:0016320	1.0000000000134355	0.782933761577599	0	3	endoplasmic reticulum membrane fusion	BP	1.0
GO:0042321	1.0000000000134488	0.7071994786286042	0	5	negative regulation of circadian sleep/wake cycle, sleep	BP	1.0
GO:0010972	1.0000000000134492	0.762448297469265	0	4	negative regulation of G2/M transition of mitotic cell cycle	BP	1.0
GO:0009116	1.0000000000134528	0.6878784597674812	0	5	nucleoside metabolic process	BP	1.0
GO:0004857	1.0000000000134739	0.8222574450443806	0	3	enzyme inhibitor activity	MF	1.0
GO:0035062	1.0000000000135456	0.7209738133719106	0	4	omega speckle	CC	1.0
GO:0021551	1.0000000000135498	0.6958309581634291	0	5	central nervous system morphogenesis	BP	1.0
GO:0031209	1.0000000000135498	0.6958309581634291	0	5	SCAR complex	CC	1.0
GO:0000958	1.0000000000135623	0.7824261869197062	0	3	mitochondrial mRNA catabolic process	BP	1.0
GO:0004177	1.000000000013655	0.7523803666636575	0	4	aminopeptidase activity	MF	1.0
GO:0032324	1.0000000000136924	0.7241317663926031	0	4	molybdopterin cofactor biosynthetic process	BP	1.0
GO:0001096	1.0000000000137348	0.8584610918725886	0	2	TFIIF-class transcription factor complex binding	MF	1.0
GO:0004818	1.0000000000137357	0.8496171716750124	0	2	glutamate-tRNA ligase activity	MF	1.0
GO:0006424	1.0000000000137357	0.8496171716750124	0	2	glutamyl-tRNA aminoacylation	BP	1.0
GO:0005521	1.0000000000137406	0.7211816097277594	0	4	lamin binding	MF	1.0
GO:1990782	1.000000000013745	0.7824225639778821	0	3	protein tyrosine kinase binding	MF	1.0
GO:0005754	1.000000000013747	0.782447423181242	0	3	mitochondrial proton-transporting ATP synthase, catalytic core	CC	1.0
GO:0043150	1.0000000000137577	0.6664117245772203	0	5	DNA synthesis involved in double-strand break repair via homologous recombination	BP	1.0
GO:0034584	1.000000000013773	0.6881552731828633	0	5	piRNA binding	MF	1.0
GO:2000045	1.0000000000138272	0.8575473486872928	0	2	regulation of G1/S transition of mitotic cell cycle	BP	1.0
GO:0007065	1.000000000013881	0.6787520154378123	0	5	male meiosis sister chromatid cohesion	BP	1.0
GO:0016600	1.0000000000139038	0.8492500368951829	0	2	flotillin complex	CC	1.0
GO:0051928	1.0000000000139038	0.8492500368951829	0	2	positive regulation of calcium ion transport	BP	1.0
GO:0070528	1.0000000000139038	0.8492500368951829	0	2	protein kinase C signaling	BP	1.0
GO:0048026	1.0000000000139218	0.7236625878737204	0	4	positive regulation of mRNA splicing, via spliceosome	BP	1.0
GO:0030289	1.0000000000139506	0.7824243856765174	0	3	protein phosphatase 4 complex	CC	1.0
GO:0015227	1.0000000000139568	0.8574832122950461	0	2	acyl carnitine transmembrane transporter activity	MF	1.0
GO:1902603	1.0000000000139568	0.8574832122950461	0	2	carnitine transmembrane transport	BP	1.0
GO:0051286	1.0000000000139626	0.9101543295868724	0	2	cell tip	CC	1.0
GO:0035253	1.000000000013969	0.7825669174561748	0	3	ciliary rootlet	CC	1.0
GO:0044389	1.0000000000140166	0.9129440686904639	0	2	ubiquitin-like protein ligase binding	MF	1.0
GO:0071782	1.0000000000140234	0.6709301798530554	0	5	endoplasmic reticulum tubular network	CC	1.0
GO:0048601	1.0000000000140283	0.7953106550813457	0	3	oocyte morphogenesis	BP	1.0
GO:0017145	1.00000000001403	0.7953106550813441	0	3	stem cell division	BP	1.0
GO:0060079	1.00000000001403	0.7953106550813441	0	3	excitatory postsynaptic potential	BP	1.0
GO:0070536	1.0000000000140408	0.6643802265917038	0	5	protein K63-linked deubiquitination	BP	1.0
GO:0043083	1.0000000000140743	0.6643773714426465	0	5	synaptic cleft	CC	1.0
GO:1902775	1.000000000014075	0.8039286237609776	0	3	mitochondrial large ribosomal subunit assembly	BP	1.0
GO:0071569	1.0000000000140816	0.8119693359930841	0	3	protein ufmylation	BP	1.0
GO:0055069	1.0000000000140954	0.6997521184010018	0	5	zinc ion homeostasis	BP	1.0
GO:0000110	1.0000000000141236	0.8036392177093591	0	3	nucleotide-excision repair factor 1 complex	CC	1.0
GO:0070914	1.0000000000141236	0.8036392177093591	0	3	UV-damage excision repair	BP	1.0
GO:0043614	1.0000000000141884	0.6965853174164399	0	5	multi-eIF complex	CC	1.0
GO:0004622	1.0000000000141904	0.675219786845156	0	5	lysophospholipase activity	MF	1.0
GO:0061663	1.0000000000142095	0.7897274857334056	0	4	NEDD8 ligase activity	MF	1.0
GO:0071481	1.000000000014214	0.6649159620075428	0	5	cellular response to X-ray	BP	1.0
GO:0097255	1.0000000000142255	0.6887450376813117	0	5	R2TP complex	CC	1.0
GO:0080182	1.0000000000142553	0.8611839746448641	0	2	histone H3-K4 trimethylation	BP	1.0
GO:0071027	1.000000000014266	0.7296526991519672	0	4	nuclear RNA surveillance	BP	1.0
GO:1900037	1.0000000000142724	0.8581749302553422	0	2	regulation of cellular response to hypoxia	BP	1.0
GO:0042592	1.0000000000142761	0.8827546771142911	0	2	homeostatic process	BP	1.0
GO:0004449	1.0000000000143188	0.7873239099418694	0	3	isocitrate dehydrogenase (NAD+) activity	MF	1.0
GO:0005818	1.0000000000143359	0.6643517095672123	0	5	aster	CC	1.0
GO:0035626	1.0000000000143536	0.6715986064482937	0	5	juvenile hormone mediated signaling pathway	BP	1.0
GO:0070776	1.0000000000143563	0.689087098113888	0	5	MOZ/MORF histone acetyltransferase complex	CC	1.0
GO:0035148	1.0000000000144242	0.7902707164403454	0	3	tube formation	BP	1.0
GO:0071578	1.000000000014426	0.7298095046500489	0	4	zinc ion import across plasma membrane	BP	1.0
GO:0004828	1.0000000000144271	0.7840178338238376	0	3	serine-tRNA ligase activity	MF	1.0
GO:0044615	1.000000000014429	0.7260023340570043	0	4	nuclear pore nuclear basket	CC	1.0
GO:0006103	1.0000000000144937	0.8909018236368158	0	2	2-oxoglutarate metabolic process	BP	1.0
GO:0001729	1.000000000014527	0.8539830623268141	0	2	ceramide kinase activity	MF	1.0
GO:0032386	1.0000000000145506	0.8168715337391595	0	3	regulation of intracellular transport	BP	1.0
GO:0003948	1.0000000000145715	0.7979761479044726	0	3	N4-(beta-N-acetylglucosaminyl)-L-asparaginase activity	MF	1.0
GO:0036228	1.000000000014587	0.7824212737225024	0	3	protein localization to nuclear inner membrane	BP	1.0
GO:0034968	1.0000000000146245	0.6837839517550741	0	5	histone lysine methylation	BP	1.0
GO:0043293	1.0000000000146443	0.851376584748903	0	2	apoptosome	CC	1.0
GO:0004185	1.0000000000146838	0.6738750336791379	0	5	serine-type carboxypeptidase activity	MF	1.0
GO:0071819	1.0000000000147005	0.801547664861964	0	4	DUBm complex	CC	1.0
GO:0070579	1.0000000000147478	0.8565223072078936	0	2	methylcytosine dioxygenase activity	MF	1.0
GO:0035196	1.0000000000147553	0.7840550035708959	0	3	production of miRNAs involved in gene silencing by miRNA	BP	1.0
GO:0070855	1.0000000000147824	0.8659981054851583	0	2	myosin VI head/neck binding	MF	1.0
GO:0033683	1.0000000000147988	0.7894678365053934	0	3	nucleotide-excision repair, DNA incision	BP	1.0
GO:1901255	1.0000000000147988	0.7894678365053934	0	3	nucleotide-excision repair involved in interstrand cross-link repair	BP	1.0
GO:0008568	1.0000000000148361	0.664882878432353	0	5	microtubule-severing ATPase activity	MF	1.0
