category	over_represented_pvalue	under_represented_pvalue	numDEInCat	numInCat	fdr
GO_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	1.0	0.8275450254491205	0	86	1.0
GO_REVERSE_CHOLESTEROL_TRANSPORT	1.0	0.9671377618964865	0	20	1.0
GO_REVERSIBLE_DIFFERENTIATION	1.0	0.9824242947287755	0	13	1.0
GO_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY	1.0	0.939820596057631	0	29	1.0
GO_RHOMBOMERE_DEVELOPMENT	1.0	0.9856479698675105	0	7	1.0
GO_RHYTHMIC_BEHAVIOR	1.0	0.9079036632795656	0	47	1.0
GO_RHYTHMIC_PROCESS	1.0	0.5237181924968766	0	292	1.0
GO_RIBOFLAVIN_TRANSPORT	1.0	0.9894053868820912	0	5	1.0
GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY	1.0	0.9847935017638644	0	7	1.0
GO_RIBONUCLEOPROTEIN_COMPLEX_SUBUNIT_ORGANIZATION	1.0	0.6750475405220857	0	189	1.0
GO_RIBONUCLEOSIDE_CATABOLIC_PROCESS	1.0	0.9589945826482464	0	21	1.0
GO_RIBONUCLEOSIDE_METABOLIC_PROCESS	1.0	0.8635797267811818	0	71	1.0
GO_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	1.0	0.9360026669681135	0	31	1.0
GO_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS	1.0	0.9009330399896157	0	48	1.0
GO_RIBONUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	1.0	0.8895609069437473	0	61	1.0
GO_RIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	1.0	0.8623560439422444	0	75	1.0
GO_RIBONUCLEOTIDE_CATABOLIC_PROCESS	1.0	0.934856981469664	0	31	1.0
GO_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY	1.0	0.9483733195501415	0	28	1.0
GO_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS	1.0	0.8798988695065879	0	67	1.0
GO_RIBOSOMAL_LARGE_SUBUNIT_EXPORT_FROM_NUCLEUS	1.0	0.9836512700015269	0	8	1.0
GO_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY	1.0	0.9724517171203281	0	17	1.0
GO_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS	1.0	0.8800595982690446	0	66	1.0
GO_RIBOSOMAL_SMALL_SUBUNIT_EXPORT_FROM_NUCLEUS	1.0	0.9858648505154948	0	7	1.0
GO_RIBOSOME_ASSEMBLY	1.0	0.8959999357638329	0	59	1.0
GO_RIBOSOME_BIOGENESIS	1.0	0.5616300114184384	0	284	1.0
GO_RIBOSOME_DISASSEMBLY	1.0	0.982612438458671	0	8	1.0
GO_RIG_I_SIGNALING_PATHWAY	1.0	0.9565776648748002	0	20	1.0
GO_RIGHTING_REFLEX	1.0	0.9840230029061229	0	7	1.0
GO_RNA_3_END_PROCESSING	1.0	0.7284939442630373	0	150	1.0
GO_RNA_5_END_PROCESSING	1.0	0.9624156641763625	0	19	1.0
GO_RNA_CAPPING	1.0	0.9320689389351206	0	34	1.0
GO_RNA_CATABOLIC_PROCESS	1.0	0.44118793154090163	0	403	1.0
GO_RNA_DECAPPING	1.0	0.9695593992821887	0	14	1.0
GO_RNA_DEPENDENT_DNA_BIOSYNTHETIC_PROCESS	1.0	0.8541581542819626	0	72	1.0
GO_RNA_DESTABILIZATION	1.0	0.932036297912075	0	31	1.0
GO_RNA_EXPORT_FROM_NUCLEUS	1.0	0.7443926624648766	0	135	1.0
GO_RNA_GUANINE_N7_METHYLATION	1.0	0.9885768079377949	0	6	1.0
GO_RNA_IMPORT_INTO_MITOCHONDRION	1.0	0.9909407518041841	0	5	1.0
GO_RNA_INTERFERENCE	1.0	0.9635511870171899	0	17	1.0
GO_RNA_LOCALIZATION	1.0	0.6082150230471033	0	227	1.0
GO_RNA_METHYLATION	1.0	0.8453841668063096	0	77	1.0
GO_RNA_MODIFICATION	1.0	0.7128042953309717	0	158	1.0
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS	1.0	0.7394674092905015	0	146	1.0
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_ENDONUCLEOLYTIC	1.0	0.865953304543591	0	69	1.0
GO_RNA_PHOSPHODIESTER_BOND_HYDROLYSIS_EXONUCLEOLYTIC	1.0	0.9118100982898032	0	43	1.0
GO_RNA_POLYADENYLATION	1.0	0.9019189002773301	0	46	1.0
GO_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY	1.0	0.9804958578012001	0	9	1.0
GO_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY	1.0	0.9451792802532581	0	27	1.0
GO_RNA_POLYMERASE_III_PREINITIATION_COMPLEX_ASSEMBLY	1.0	0.9848246685594579	0	7	1.0
GO_RNA_SECONDARY_STRUCTURE_UNWINDING	1.0	0.9814018102128926	0	8	1.0
GO_RNA_SPLICING	1.0	0.3931070054772234	0	431	1.0
GO_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION	1.0	0.9671783905275304	0	16	1.0
GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	1.0	0.47847260499541494	0	343	1.0
GO_RNA_STABILIZATION	1.0	0.8881313540833452	0	53	1.0
GO_RNA_SURVEILLANCE	1.0	0.9703689812511892	0	15	1.0
GO_ROOF_OF_MOUTH_DEVELOPMENT	1.0	0.8156954264985959	0	90	1.0
GO_ROSTROCAUDAL_NEURAL_TUBE_PATTERNING	1.0	0.9752412207194121	0	12	1.0
GO_ROUNDABOUT_SIGNALING_PATHWAY	1.0	0.9882631428827109	0	5	1.0
GO_RRNA_3_END_PROCESSING	1.0	0.9831358584491686	0	9	1.0
GO_RRNA_BASE_METHYLATION	1.0	0.98359652359786	0	8	1.0
GO_RRNA_CATABOLIC_PROCESS	1.0	0.9636461890437971	0	18	1.0
GO_RRNA_CONTAINING_RIBONUCLEOPROTEIN_COMPLEX_EXPORT_FROM_NUCLEUS	1.0	0.9719070975118161	0	14	1.0
GO_RRNA_METABOLIC_PROCESS	1.0	0.6420890877303029	0	217	1.0
GO_RRNA_METHYLATION	1.0	0.9510634209437221	0	24	1.0
GO_RRNA_MODIFICATION	1.0	0.9328969115658954	0	34	1.0
GO_RRNA_PSEUDOURIDINE_SYNTHESIS	1.0	0.9871441820779288	0	7	1.0
GO_RRNA_TRANSCRIPTION	1.0	0.9377485585487175	0	30	1.0
GO_RRNA_TRANSPORT	1.0	0.9902287097937007	0	5	1.0
GO_RUFFLE_ASSEMBLY	1.0	0.9168572522660483	0	40	1.0
GO_RUFFLE_ORGANIZATION	1.0	0.8950817240584316	0	51	1.0
GO_S_ADENOSYLMETHIONINE_CYCLE	1.0	0.9848391217721898	0	7	1.0
GO_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS	1.0	0.9662023223440305	0	16	1.0
GO_S_SHAPED_BODY_MORPHOGENESIS	1.0	0.9830051345955778	0	8	1.0
GO_SA_NODE_CELL_TO_ATRIAL_CARDIAC_MUSCLE_CELL_COMMUNICATION	1.0	0.9761885756828096	0	10	1.0
GO_SALIVA_SECRETION	1.0	0.9764782519957097	0	12	1.0
GO_SALIVARY_GLAND_DEVELOPMENT	1.0	0.9187111091802509	0	38	1.0
GO_SARCOMERE_ORGANIZATION	1.0	0.9038145509715539	0	47	1.0
GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	1.0	0.9198412461393806	0	42	1.0
GO_SCARNA_LOCALIZATION_TO_CAJAL_BODY	1.0	0.9892331133496874	0	5	1.0
GO_SCF_COMPLEX_ASSEMBLY	1.0	0.9872367870605662	0	6	1.0
GO_SCF_DEPENDENT_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	1.0	0.8234248376651623	0	94	1.0
GO_SCHWANN_CELL_DEVELOPMENT	1.0	0.9357516443252525	0	29	1.0
GO_SCHWANN_CELL_DIFFERENTIATION	1.0	0.9188887763132859	0	37	1.0
GO_SCHWANN_CELL_MIGRATION	1.0	0.9911484188675606	0	5	1.0
GO_SCHWANN_CELL_PROLIFERATION	1.0	0.9824646923913704	0	9	1.0
GO_SCLEROTOME_DEVELOPMENT	1.0	0.9900629600585958	0	5	1.0
GO_SEBACEOUS_GLAND_DEVELOPMENT	1.0	0.9819976075080104	0	8	1.0
GO_SECONDARY_HEART_FIELD_SPECIFICATION	1.0	0.980346148394109	0	9	1.0
GO_SECONDARY_METABOLIC_PROCESS	1.0	0.8708081305352156	0	66	1.0
GO_SECONDARY_METABOLITE_BIOSYNTHETIC_PROCESS	1.0	0.9406531066691637	0	29	1.0
GO_SECONDARY_PALATE_DEVELOPMENT	1.0	0.9465637023917786	0	24	1.0
GO_SECRETION_BY_TISSUE	1.0	0.9273546621415121	0	37	1.0
GO_SECRETION_OF_LYSOSOMAL_ENZYMES	1.0	0.9869334888302405	0	6	1.0
GO_SECRETORY_GRANULE_LOCALIZATION	1.0	0.9719326302586866	0	12	1.0
GO_SECRETORY_GRANULE_ORGANIZATION	1.0	0.9288707699893545	0	35	1.0
GO_SEGMENT_SPECIFICATION	1.0	0.964296912423151	0	17	1.0
GO_SEGMENTATION	1.0	0.8017983841852904	0	100	1.0
GO_SELECTIVE_AUTOPHAGY	1.0	0.8971194076560226	0	48	1.0
GO_SELENIUM_COMPOUND_METABOLIC_PROCESS	1.0	0.9866210673432273	0	6	1.0
GO_SELF_PROTEOLYSIS	1.0	0.9864203285957157	0	6	1.0
GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY	1.0	0.9157306239250542	0	38	1.0
GO_SEMAPHORIN_PLEXIN_SIGNALING_PATHWAY_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	1.0	0.969654175999043	0	13	1.0
GO_SEMI_LUNAR_VALVE_DEVELOPMENT	1.0	0.9191981474281777	0	37	1.0
GO_SEMICIRCULAR_CANAL_DEVELOPMENT	1.0	0.9805037711546926	0	9	1.0
GO_SEMICIRCULAR_CANAL_MORPHOGENESIS	1.0	0.9851455035214669	0	7	1.0
GO_SEMINIFEROUS_TUBULE_DEVELOPMENT	1.0	0.9732039063064356	0	12	1.0
GO_SENSORY_PERCEPTION_OF_BITTER_TASTE	1.0	0.9259726991533751	0	44	1.0
GO_SENSORY_PERCEPTION_OF_LIGHT_STIMULUS	1.0	0.6211677387055554	0	220	1.0
GO_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	1.0	0.6935075405268614	0	166	1.0
GO_SENSORY_PERCEPTION_OF_PAIN	1.0	0.805609900342587	0	102	1.0
GO_SENSORY_PERCEPTION_OF_SOUR_TASTE	1.0	0.9887397455069562	0	5	1.0
GO_SENSORY_PERCEPTION_OF_SWEET_TASTE	1.0	0.9869314590229862	0	6	1.0
GO_SENSORY_PERCEPTION_OF_TASTE	1.0	0.8824041112669362	0	66	1.0
GO_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	1.0	0.9557709233405077	0	21	1.0
GO_SENSORY_PERCEPTION_OF_TOUCH	1.0	0.989414833395632	0	5	1.0
GO_SENSORY_PERCEPTION_OF_UMAMI_TASTE	1.0	0.9868650111754944	0	6	1.0
GO_SENSORY_SYSTEM_DEVELOPMENT	1.0	0.4377103700362204	0	369	1.0
GO_SEPTUM_PRIMUM_DEVELOPMENT	1.0	0.9862477668985122	0	6	1.0
GO_SEQUESTERING_OF_ACTIN_MONOMERS	1.0	0.9817544303304621	0	10	1.0
GO_SEQUESTERING_OF_EXTRACELLULAR_LIGAND_FROM_RECEPTOR	1.0	0.9800608336884392	0	9	1.0
GO_SEQUESTERING_OF_IRON_ION	1.0	0.9907557445266254	0	6	1.0
GO_SEQUESTERING_OF_METAL_ION	1.0	0.9737611627521275	0	15	1.0
GO_SEQUESTERING_OF_ZINC_ION	1.0	0.9839576159288215	0	8	1.0
GO_SERINE_FAMILY_AMINO_ACID_BIOSYNTHETIC_PROCESS	1.0	0.9632469500015504	0	17	1.0
GO_SERINE_FAMILY_AMINO_ACID_CATABOLIC_PROCESS	1.0	0.9735406756078855	0	13	1.0
GO_SERINE_FAMILY_AMINO_ACID_METABOLIC_PROCESS	1.0	0.9226079437874329	0	38	1.0
GO_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN	1.0	0.9532894832505032	0	27	1.0
GO_SERINE_TRANSPORT	1.0	0.9868285889715463	0	6	1.0
GO_SEROTONIN_METABOLIC_PROCESS	1.0	0.9776048149625364	0	10	1.0
GO_SEROTONIN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.9271206208002393	0	37	1.0
GO_SEROTONIN_SECRETION	1.0	0.9789581245972231	0	10	1.0
GO_SEROTONIN_TRANSPORT	1.0	0.9653603553717165	0	16	1.0
GO_SEROTONIN_UPTAKE	1.0	0.9837863973727974	0	7	1.0
GO_SERTOLI_CELL_DEVELOPMENT	1.0	0.9686437894284848	0	14	1.0
GO_SERTOLI_CELL_DIFFERENTIATION	1.0	0.9565215098462274	0	20	1.0
GO_SEX_DETERMINATION	1.0	0.9487959972245652	0	24	1.0
GO_SEX_DIFFERENTIATION	1.0	0.5555072624118361	0	268	1.0
GO_SHORT_CHAIN_FATTY_ACID_CATABOLIC_PROCESS	1.0	0.9835865263837771	0	8	1.0
GO_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS	1.0	0.9668939918968954	0	16	1.0
GO_SHORT_TERM_MEMORY	1.0	0.9808401344423034	0	9	1.0
GO_SIALYLATION	1.0	0.955648746524719	0	20	1.0
GO_SIGNAL_COMPLEX_ASSEMBLY	1.0	0.982246863061522	0	8	1.0
GO_SIGNAL_PEPTIDE_PROCESSING	1.0	0.9778936381025862	0	11	1.0
GO_SIGNAL_RELEASE	1.0	0.3648059858992253	0	455	1.0
GO_SIGNAL_TRANSDUCTION_IN_ABSENCE_OF_LIGAND	1.0	0.8608657513466957	0	71	1.0
GO_SIGNAL_TRANSDUCTION_IN_RESPONSE_TO_DNA_DAMAGE	1.0	0.7516077986755137	0	132	1.0
GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_CELL_CYCLE_CHECKPOINT	1.0	0.8527761981858288	0	74	1.0
GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_G2_DNA_DAMAGE_CHECKPOINT	1.0	0.9704390951485885	0	14	1.0
GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION	1.0	0.958356879201344	0	20	1.0
GO_SINGLE_FERTILIZATION	1.0	0.744503621047044	0	146	1.0
GO_SINGLE_STRAND_BREAK_REPAIR	1.0	0.9766831473499785	0	11	1.0
GO_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	1.0	0.9628079924805697	0	18	1.0
GO_SISTER_CHROMATID_COHESION	1.0	0.8726159274810152	0	61	1.0
GO_SISTER_CHROMATID_SEGREGATION	1.0	0.6621847853807906	0	187	1.0
GO_SKELETAL_MUSCLE_ACETYLCHOLINE_GATED_CHANNEL_CLUSTERING	1.0	0.9735234942323878	0	12	1.0
GO_SKELETAL_MUSCLE_ADAPTATION	1.0	0.9426884722565839	0	29	1.0
GO_SKELETAL_MUSCLE_CELL_DIFFERENTIATION	1.0	0.8593451377431287	0	70	1.0
GO_SKELETAL_MUSCLE_CELL_PROLIFERATION	1.0	0.9647186823114889	0	16	1.0
GO_SKELETAL_MUSCLE_FIBER_DIFFERENTIATION	1.0	0.9865916922984029	0	6	1.0
GO_SKELETAL_MUSCLE_ORGAN_DEVELOPMENT	1.0	0.6947602580233048	0	167	1.0
GO_SKELETAL_MUSCLE_SATELLITE_CELL_ACTIVATION	1.0	0.9855704025219618	0	7	1.0
GO_SKELETAL_MUSCLE_SATELLITE_CELL_DIFFERENTIATION	1.0	0.9772555376624513	0	10	1.0
GO_SKELETAL_MUSCLE_SATELLITE_CELL_MAINTENANCE_INVOLVED_IN_SKELETAL_MUSCLE_REGENERATION	1.0	0.9890114689073507	0	5	1.0
GO_SKELETAL_MUSCLE_SATELLITE_CELL_PROLIFERATION	1.0	0.9686754566245627	0	14	1.0
GO_SKELETAL_MUSCLE_THIN_FILAMENT_ASSEMBLY	1.0	0.979219633078678	0	9	1.0
GO_SKELETAL_MUSCLE_TISSUE_GROWTH	1.0	0.9820020022597225	0	8	1.0
GO_SKELETAL_MUSCLE_TISSUE_REGENERATION	1.0	0.9178676766714892	0	41	1.0
GO_SKELETAL_MYOFIBRIL_ASSEMBLY	1.0	0.9745246179013091	0	11	1.0
GO_SKIN_DEVELOPMENT	1.0	0.4419387687089568	0	412	1.0
GO_SKIN_MORPHOGENESIS	1.0	0.9795072300077042	0	9	1.0
GO_SLEEP	1.0	0.9378292157854244	0	32	1.0
GO_SMAD_PROTEIN_COMPLEX_ASSEMBLY	1.0	0.9711441382242858	0	13	1.0
GO_SMAD_PROTEIN_SIGNAL_TRANSDUCTION	1.0	0.8549233570626645	0	70	1.0
GO_SMALL_NUCLEOLAR_RIBONUCLEOPROTEIN_COMPLEX_ASSEMBLY	1.0	0.9784027460971977	0	11	1.0
GO_SMALL_RNA_LOADING_ONTO_RISC	1.0	0.9792268599285623	0	9	1.0
GO_SMOOTH_MUSCLE_ADAPTATION	1.0	0.9917244878612772	0	5	1.0
GO_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	1.0	0.9441855777176035	0	34	1.0
GO_SMOOTH_MUSCLE_CELL_CHEMOTAXIS	1.0	0.9811950999068912	0	10	1.0
GO_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	1.0	0.8711360948881841	0	73	1.0
GO_SMOOTH_MUSCLE_CELL_MATRIX_ADHESION	1.0	0.9896140976458178	0	5	1.0
GO_SMOOTH_MUSCLE_CELL_MIGRATION	1.0	0.8447754122376592	0	90	1.0
GO_SMOOTH_MUSCLE_CELL_PROLIFERATION	1.0	0.7244784966307162	0	170	1.0
GO_SMOOTH_MUSCLE_CONTRACTION	1.0	0.7887614809031104	0	111	1.0
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	1.0	0.9563808632029076	0	21	1.0
GO_SNARE_COMPLEX_ASSEMBLY	1.0	0.9610011875208254	0	18	1.0
GO_SNORNA_3_END_PROCESSING	1.0	0.9758935081688066	0	12	1.0
GO_SNORNA_LOCALIZATION	1.0	0.9905571305791284	0	5	1.0
GO_SNORNA_METABOLIC_PROCESS	1.0	0.9678936254151166	0	16	1.0
GO_SNRNA_3_END_PROCESSING	1.0	0.9440887103485057	0	30	1.0
GO_SNRNA_METABOLIC_PROCESS	1.0	0.9142907289995137	0	45	1.0
GO_SNRNA_MODIFICATION	1.0	0.9906191692074097	0	5	1.0
GO_SNRNA_PROCESSING	1.0	0.9314586636491299	0	36	1.0
GO_SNRNA_TRANSCRIPTION	1.0	0.8568678126901942	0	72	1.0
GO_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_III	1.0	0.986477948971914	0	6	1.0
GO_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT	1.0	0.9806386115394276	0	9	1.0
GO_SODIUM_INDEPENDENT_ORGANIC_ANION_TRANSPORT	1.0	0.9646959815094783	0	16	1.0
GO_SODIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE	1.0	0.9711747786980752	0	14	1.0
GO_SODIUM_ION_HOMEOSTASIS	1.0	0.8942397466224863	0	52	1.0
GO_SOFT_PALATE_DEVELOPMENT	1.0	0.9887459754314892	0	5	1.0
GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS	1.0	0.8540849248987219	0	72	1.0
GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_GERMLINE_RECOMBINATION_WITHIN_A_SINGLE_LOCUS	1.0	0.8730672819472916	0	62	1.0
GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION	1.0	0.965525167359102	0	16	1.0
GO_SOMATIC_DIVERSIFICATION_OF_T_CELL_RECEPTOR_GENES	1.0	0.9881579753517379	0	5	1.0
GO_SOMATIC_MOTOR_NEURON_DIFFERENTIATION	1.0	0.9868967641455849	0	6	1.0
GO_SOMATIC_RECOMBINATION_OF_IMMUNOGLOBULIN_GENE_SEGMENTS	1.0	0.8934878694672007	0	52	1.0
GO_SOMATIC_STEM_CELL_DIVISION	1.0	0.9457033283677235	0	25	1.0
GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	1.0	0.8504052863193101	0	75	1.0
GO_SOMATOSTATIN_RECEPTOR_SIGNALING_PATHWAY	1.0	0.9891929424529639	0	5	1.0
GO_SOMATOTROPIN_SECRETING_CELL_DIFFERENTIATION	1.0	0.9898683977849173	0	5	1.0
GO_SOMITE_DEVELOPMENT	1.0	0.8212564427373515	0	89	1.0
GO_SOMITE_ROSTRAL_CAUDAL_AXIS_SPECIFICATION	1.0	0.979639883683639	0	10	1.0
GO_SOMITE_SPECIFICATION	1.0	0.9894331704750808	0	5	1.0
GO_SOMITOGENESIS	1.0	0.8566886158893475	0	70	1.0
GO_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY	1.0	0.9275233811077804	0	34	1.0
GO_SPECIFICATION_OF_SYMMETRY	1.0	0.7487203507582968	0	132	1.0
GO_SPERM_AXONEME_ASSEMBLY	1.0	0.9720680122393971	0	13	1.0
GO_SPERM_CAPACITATION	1.0	0.9485689031913229	0	28	1.0
GO_SPERM_CHROMATIN_CONDENSATION	1.0	0.9802179628193654	0	10	1.0
GO_SPERM_EGG_RECOGNITION	1.0	0.9010946174677064	0	51	1.0
GO_SPERM_EJACULATION	1.0	0.9894735621862278	0	5	1.0
GO_SPERM_MOTILITY	1.0	0.8357071259401248	0	87	1.0
GO_SPERMATID_NUCLEUS_DIFFERENTIATION	1.0	0.960923707450181	0	19	1.0
GO_SPERMATOGENESIS_EXCHANGE_OF_CHROMOSOMAL_PROTEINS	1.0	0.9865738419593516	0	7	1.0
GO_SPERMIDINE_METABOLIC_PROCESS	1.0	0.9824918369122393	0	9	1.0
GO_SPERMINE_METABOLIC_PROCESS	1.0	0.9901030878222356	0	5	1.0
GO_SPHINGOID_BIOSYNTHETIC_PROCESS	1.0	0.9713634089667622	0	13	1.0
GO_SPHINGOID_METABOLIC_PROCESS	1.0	0.9628949893861056	0	17	1.0
GO_SPHINGOLIPID_BIOSYNTHETIC_PROCESS	1.0	0.797898377416985	0	102	1.0
GO_SPHINGOLIPID_MEDIATED_SIGNALING_PATHWAY	1.0	0.9741362506383109	0	12	1.0
GO_SPHINGOMYELIN_BIOSYNTHETIC_PROCESS	1.0	0.9868371716210321	0	6	1.0
GO_SPHINGOMYELIN_CATABOLIC_PROCESS	1.0	0.984964549191891	0	7	1.0
GO_SPHINGOMYELIN_METABOLIC_PROCESS	1.0	0.971993889290386	0	13	1.0
GO_SPHINGOSINE_1_PHOSPHATE_RECEPTOR_SIGNALING_PATHWAY	1.0	0.9782506302429133	0	10	1.0
GO_SPHINGOSINE_METABOLIC_PROCESS	1.0	0.9691376501640712	0	14	1.0
GO_SPINAL_CORD_ASSOCIATION_NEURON_DIFFERENTIATION	1.0	0.9702505751503644	0	14	1.0
GO_SPINDLE_ASSEMBLY	1.0	0.7883103035846484	0	107	1.0
GO_SPINDLE_ASSEMBLY_INVOLVED_IN_MEIOSIS	1.0	0.9868240506041329	0	6	1.0
GO_SPINDLE_ELONGATION	1.0	0.9784807176833041	0	10	1.0
GO_SPINDLE_LOCALIZATION	1.0	0.8930187826677012	0	51	1.0
GO_SPINDLE_MIDZONE_ASSEMBLY	1.0	0.9786177901586506	0	10	1.0
GO_SPINDLE_ORGANIZATION	1.0	0.6855545366422899	0	169	1.0
GO_SPLEEN_DEVELOPMENT	1.0	0.9276928232822942	0	34	1.0
GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY	1.0	0.8847839972257588	0	57	1.0
GO_SPLICEOSOMAL_CONFORMATIONAL_CHANGES_TO_GENERATE_CATALYTIC_CONFORMATION	1.0	0.9889210067217046	0	5	1.0
GO_SPLICEOSOMAL_SNRNP_ASSEMBLY	1.0	0.9248907072238507	0	38	1.0
GO_SPLICEOSOMAL_TRI_SNRNP_COMPLEX_ASSEMBLY	1.0	0.9730388581583057	0	12	1.0
GO_SPONGIOTROPHOBLAST_LAYER_DEVELOPMENT	1.0	0.9703937163326138	0	14	1.0
GO_SPONTANEOUS_NEUROTRANSMITTER_SECRETION	1.0	0.9818635819288772	0	8	1.0
GO_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION	1.0	0.9837346290530635	0	8	1.0
GO_STABILIZATION_OF_MEMBRANE_POTENTIAL	1.0	0.9657709751997549	0	17	1.0
GO_STARTLE_RESPONSE	1.0	0.9410491242442137	0	27	1.0
GO_STEM_CELL_DIFFERENTIATION	1.0	0.5787870558040797	0	250	1.0
GO_STEM_CELL_DIVISION	1.0	0.9109650438983034	0	42	1.0
GO_STEM_CELL_FATE_COMMITMENT	1.0	0.981663987370962	0	9	1.0
GO_STEROID_BIOSYNTHETIC_PROCESS	1.0	0.656776935194587	0	200	1.0
GO_STEROID_CATABOLIC_PROCESS	1.0	0.9461052836166771	0	26	1.0
GO_STEROID_ESTERIFICATION	1.0	0.9675145338081955	0	18	1.0
GO_STEROID_HORMONE_BIOSYNTHETIC_PROCESS	1.0	0.8844691021515212	0	59	1.0
GO_STEROID_HORMONE_SECRETION	1.0	0.9587776471196767	0	21	1.0
GO_STEROL_BIOSYNTHETIC_PROCESS	1.0	0.8406123509694936	0	84	1.0
GO_STEROL_HOMEOSTASIS	1.0	0.8263965215117518	0	100	1.0
GO_STEROL_IMPORT	1.0	0.980864000966297	0	10	1.0
GO_STEROL_TRANSPORT	1.0	0.8203492603713383	0	104	1.0
GO_STORE_OPERATED_CALCIUM_ENTRY	1.0	0.9566875467443606	0	21	1.0
GO_STRAND_INVASION	1.0	0.9888711776904302	0	5	1.0
GO_STRESS_GRANULE_ASSEMBLY	1.0	0.9578589761004174	0	19	1.0
GO_STRESS_GRANULE_DISASSEMBLY	1.0	0.989333726914036	0	5	1.0
GO_STRESS_INDUCED_PREMATURE_SENESCENCE	1.0	0.9821760644927681	0	8	1.0
GO_STRIATED_MUSCLE_ADAPTATION	1.0	0.8950393874534386	0	58	1.0
GO_STRIATED_MUSCLE_ATROPHY	1.0	0.9801919813097079	0	9	1.0
GO_STRIATED_MUSCLE_CELL_APOPTOTIC_PROCESS	1.0	0.9021039986684791	0	61	1.0
GO_STRIATED_MUSCLE_CELL_DIFFERENTIATION	1.0	0.5425084519701585	0	289	1.0
GO_STRIATED_MUSCLE_CELL_PROLIFERATION	1.0	0.8541886034148615	0	80	1.0
GO_STRIATED_MUSCLE_MYOSIN_THICK_FILAMENT_ASSEMBLY	1.0	0.9855513511225666	0	6	1.0
GO_STRIATUM_DEVELOPMENT	1.0	0.9593448311761874	0	18	1.0
GO_SUBPALLIUM_DEVELOPMENT	1.0	0.9475988197744372	0	24	1.0
GO_SUBSTANTIA_NIGRA_DEVELOPMENT	1.0	0.9150159824673637	0	42	1.0
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	1.0	0.8046837961615015	0	97	1.0
GO_SUBSTRATE_DEPENDENT_CELL_MIGRATION	1.0	0.9363654090901824	0	29	1.0
GO_SUBSTRATE_DEPENDENT_CELL_MIGRATION_CELL_EXTENSION	1.0	0.977230198713647	0	10	1.0
